SAMPLEID,PLOTID,geometry,centroid,long,lat
367132208,367132208,"POLYGON ((30.244616292989814 -6.468081440404038, 30.244616292989814 -6.467181726718651, 30.245515997496444 -6.467181726718651, 30.245515997496444 -6.468081440404038, 30.244616292989814 -6.468081440404038))",POINT (30.245066145243122 -6.467631576466855),30.245066145243122,-6.467631576466855
366836959,366836959,"POLYGON ((30.155388351244643 -6.35245475930228, 30.155388351244643 -6.351555045616888, 30.156287851799796 -6.351555045616888, 30.156287851799796 -6.35245475930228, 30.155388351244643 -6.35245475930228))",POINT (30.155838101522217 -6.3520048954806665),30.155838101522217,-6.3520048954806665
367237199,367237199,"POLYGON ((30.3441990496657 -6.364668740363032, 30.3441990496657 -6.36376902667764, 30.34509857158744 -6.36376902667764, 30.34509857158744 -6.364668740363032, 30.3441990496657 -6.364668740363032))",POINT (30.344648810626563 -6.364218876529193),30.344648810626563,-6.364218876529193
367046933,367046933,"POLYGON ((30.31170224326516 -6.236988788956442, 30.31170224326516 -6.236089075271047, 30.31260154389859 -6.236089075271047, 30.31260154389859 -6.236988788956442, 30.31170224326516 -6.236988788956442))",POINT (30.312151893581873 -6.236538925250807),30.312151893581873,-6.236538925250807
366581096,366581096,"POLYGON ((30.170386477562797 -6.0553103942168045, 30.170386477562797 -6.054410680531407, 30.171285471201458 -6.054410680531407, 30.171285471201458 -6.0553103942168045, 30.170386477562797 -6.0553103942168045))",POINT (30.170835974382133 -6.054860530694839),30.170835974382133,-6.054860530694839
367611226,367611226,"POLYGON ((30.671225459889897 -6.054970892945741, 30.671225459889897 -6.054071179260343, 30.672124452963537 -6.054071179260343, 30.672124452963537 -6.054970892945741, 30.671225459889897 -6.054970892945741))",POINT (30.671674956426713 -6.05452102942411),30.671674956426713,-6.05452102942411
367663714,367663714,"POLYGON ((30.680481733492798 -6.089502641214612, 30.680481733492798 -6.088602927529214, 30.681380784201995 -6.088602927529214, 30.681380784201995 -6.089502641214612, 30.680481733492798 -6.089502641214612))",POINT (30.68093125884739 -6.0890527776579555),30.68093125884739,-6.0890527776579555
367926175,367926175,"POLYGON ((30.845951973862913 -6.008250673072816, 30.845951973862913 -6.0073509593874155, 30.846850889489154 -6.0073509593874155, 30.846850889489154 -6.008250673072816, 30.845951973862913 -6.008250673072816))",POINT (30.846401431676036 -6.007800809598644),30.846401431676036,-6.007800809598644
367598124,367598124,"POLYGON ((30.761791625357738 -5.848413222366621, 30.761791625357738 -5.847513508681218, 30.76269028064267 -5.847513508681218, 30.76269028064267 -5.848413222366621, 30.761791625357738 -5.848413222366621))",POINT (30.7622409530002 -5.847963359055519),30.7622409530002,-5.847963359055519
367493146,367493146,"POLYGON ((30.728875358473005 -5.809923032384912, 30.728875358473005 -5.8090233186995075, 30.72977395213272 -5.8090233186995075, 30.72977395213272 -5.809923032384912, 30.728875358473005 -5.809923032384912))",POINT (30.729324655302868 -5.809473169113243),30.729324655302868,-5.809473169113243
367493133,367493133,"POLYGON ((30.666995273865897 -5.941820029291886, 30.666995273865897 -5.940920315606484, 30.667894080422926 -5.940920315606484, 30.667894080422926 -5.941820029291886, 30.666995273865897 -5.941820029291886))",POINT (30.667444677144413 -5.941370165885371),30.667444677144413,-5.941370165885371
367368506,367368506,"POLYGON ((30.786338995102604 -5.558324570175411, 30.786338995102604 -5.557424856489999, 30.78723719612703 -5.557424856489999, 30.78723719612703 -5.558324570175411, 30.786338995102604 -5.558324570175411))",POINT (30.78678809561481 -5.557874707162958),30.78678809561481,-5.557874707162958
365734728,365734728,"POLYGON ((29.971307366257623 -5.600461023081097, 29.971307366257623 -5.599561309395688, 29.97220563180733 -5.599561309395688, 29.97220563180733 -5.600461023081097, 29.971307366257623 -5.600461023081097))",POINT (29.971756499032473 -5.600011160025044),29.971756499032473,-5.600011160025044
366627009,366627009,"POLYGON ((30.117993865380736 -6.214555785611564, 30.117993865380736 -6.213656071926169, 30.11889312760687 -6.213656071926169, 30.11889312760687 -6.214555785611564, 30.117993865380736 -6.214555785611564))",POINT (30.1184434964938 -6.214105921928534),30.1184434964938,-6.214105921928534
366731986,366731986,"POLYGON ((30.14623447150486 -6.2632208752531096, 30.14623447150486 -6.262321161567717, 30.147133817228998 -6.262321161567717, 30.147133817228998 -6.2632208752531096, 30.14623447150486 -6.2632208752531096))",POINT (30.146684144366922 -6.2627710115210515),30.146684144366922,-6.2627710115210515
366640120,366640120,"POLYGON ((30.06564620787592 -6.339660672093696, 30.06564620787592 -6.338760958408305, 30.066545686094603 -6.338760958408305, 30.066545686094603 -6.339660672093696, 30.06564620787592 -6.339660672093696))",POINT (30.066095946985264 -6.339210808284898),30.066095946985264,-6.339210808284898
366751656,366751656,"POLYGON ((30.089056511512695 -6.405351105644279, 30.089056511512695 -6.404451391958888, 30.08995610490449 -6.404451391958888, 30.08995610490449 -6.405351105644279, 30.089056511512695 -6.405351105644279))",POINT (30.089506308208595 -6.4049012417697195),30.089506308208595,-6.4049012417697195
366850074,366850074,"POLYGON ((30.12676570186813 -6.426969513168321, 30.12676570186813 -6.426069799482932, 30.127665333427935 -6.426069799482932, 30.127665333427935 -6.426969513168321, 30.12676570186813 -6.426969513168321))",POINT (30.12721551764803 -6.426519649272166),30.12721551764803,-6.426519649272166
365347624,365347624,"POLYGON ((29.85690319749318 -5.441540209662302, 29.85690319749318 -5.440640495976889, 29.857801222267494 -5.440640495976889, 29.857801222267494 -5.441540209662302, 29.85690319749318 -5.441540209662302))",POINT (29.857352209880332 -5.441090346770993),29.857352209880332,-5.441090346770993
365505096,365505096,"POLYGON ((29.932975663723543 -5.443233762041979, 29.932975663723543 -5.4423340483565665, 29.93387369102661 -5.4423340483565665, 29.93387369102661 -5.443233762041979, 29.932975663723543 -5.443233762041979))",POINT (29.93342467737507 -5.442783899148902),29.93342467737507,-5.442783899148902
382853212,382853212,"POLYGON ((38.64909161289095 -5.6002761883145995, 38.64909161289095 -5.59937647462919, 38.649989878156525 -5.59937647462919, 38.649989878156525 -5.6002761883145995, 38.64909161289095 -5.6002761883145995))",POINT (38.64954074552374 -5.599826325258734),38.64954074552374,-5.599826325258734
382787646,382787646,"POLYGON ((38.74738691901284 -5.17881533122924, 38.74738691901284 -5.177915617543821, 38.748284561164205 -5.177915617543821, 38.748284561164205 -5.17881533122924, 38.74738691901284 -5.17881533122924))",POINT (38.74783574008853 -5.178365468612453),38.74783574008853,-5.178365468612453
382393979,382393979,"POLYGON ((38.55821686392414 -5.091182084446903, 38.55821686392414 -5.09028237076148, 38.55911438271824 -5.09028237076148, 38.55911438271824 -5.091182084446903, 38.55821686392414 -5.091182084446903))",POINT (38.5586656233212 -5.090732221922261),38.5586656233212,-5.090732221922261
382590803,382590803,"POLYGON ((38.625886654989 -5.219793660361296, 38.625886654989 -5.218893946675878, 38.626784355555955 -5.218893946675878, 38.626784355555955 -5.219793660361296, 38.625886654989 -5.219793660361296))",POINT (38.62633550527248 -5.219343797701511),38.62633550527248,-5.219343797701511
382203684,382203684,"POLYGON ((38.4017162047415 -5.253523470393491, 38.4017162047415 -5.252623756708074, 38.40261395374137 -5.252623756708074, 38.40261395374137 -5.253523470393491, 38.4017162047415 -5.253523470393491))",POINT (38.40216507924143 -5.253073607698363),38.40216507924143,-5.253073607698363
382039658,382039658,"POLYGON ((38.32918733295547 -5.196887638153847, 38.32918733295547 -5.195987924468427, 38.33008500081181 -5.195987924468427, 38.33008500081181 -5.196887638153847, 38.32918733295547 -5.196887638153847))",POINT (38.32963616688363 -5.196437775518092),38.32963616688363,-5.196437775518092
381436028,381436028,"POLYGON ((38.016812882054104 -5.13019305539136, 38.016812882054104 -5.12929334170594, 38.01771045549865 -5.12929334170594, 38.01771045549865 -5.13019305539136, 38.016812882054104 -5.13019305539136))",POINT (38.01726166877638 -5.129743192825661),38.01726166877638,-5.129743192825661
381737798,381737798,"POLYGON ((38.044536541144744 -5.569237300868942, 38.044536541144744 -5.568337587183533, 38.045434758832776 -5.568337587183533, 38.045434758832776 -5.569237300868942, 38.044536541144744 -5.569237300868942))",POINT (38.04498564998876 -5.568787437845184),38.04498564998876,-5.568787437845184
381882149,381882149,"POLYGON ((38.134005413039226 -5.538195446879777, 38.134005413039226 -5.537295733194366, 38.134903583413816 -5.537295733194366, 38.134903583413816 -5.538195446879777, 38.134005413039226 -5.538195446879777))",POINT (38.13445449822652 -5.537745583888173),38.13445449822652,-5.537745583888173
382557970,382557970,"POLYGON ((38.531221479324834 -5.4603626583118965, 38.531221479324834 -5.459462944626485, 38.53211953224898 -5.459462944626485, 38.53211953224898 -5.4603626583118965, 38.531221479324834 -5.4603626583118965))",POINT (38.5316705057869 -5.4599127954010305),38.5316705057869,-5.4599127954010305
382603889,382603889,"POLYGON ((38.52714793009965 -5.552445593658743, 38.52714793009965 -5.5515458799733315, 38.52804612216071 -5.5515458799733315, 38.52804612216071 -5.552445593658743, 38.52714793009965 -5.552445593658743))",POINT (38.52759702613018 -5.551995730652371),38.52759702613018,-5.551995730652371
382498878,382498878,"POLYGON ((38.38322223871104 -5.822374988093777, 38.38322223871104 -5.821475274408374, 38.384120852261816 -5.821475274408374, 38.384120852261816 -5.822374988093777, 38.38322223871104 -5.822374988093777))",POINT (38.383671545486415 -5.821925124809327),38.383671545486415,-5.821925124809327
382971279,382971279,"POLYGON ((38.610644499140214 -5.923323630230403, 38.610644499140214 -5.922423916545001, 38.61154327554864 -5.922423916545001, 38.61154327554864 -5.923323630230403, 38.610644499140214 -5.923323630230403))",POINT (38.61109388734442 -5.922873766842756),38.61109388734442,-5.922873766842756
382111756,382111756,"POLYGON ((38.150961335105926 -5.88247008531006, 38.150961335105926 -5.881570371624659, 38.1518600452633 -5.881570371624659, 38.1518600452633 -5.88247008531006, 38.150961335105926 -5.88247008531006))",POINT (38.15141069018461 -5.882020221964114),38.15141069018461,-5.882020221964114
382210166,382210166,"POLYGON ((38.178775118129174 -5.96505730776756, 38.178775118129174 -5.96415759408216, 38.17967396269793 -5.96415759408216, 38.17967396269793 -5.96505730776756, 38.178775118129174 -5.96505730776756))",POINT (38.17922454041355 -5.964607444337353),38.17922454041355,-5.964607444337353
382210165,382210165,"POLYGON ((38.17591487111283 -5.974008512561769, 38.17591487111283 -5.973108798876368, 38.176813730364344 -5.973108798876368, 38.176813730364344 -5.974008512561769, 38.17591487111283 -5.974008512561769))",POINT (38.176364300738584 -5.973558649122436),38.176364300738584,-5.973558649122436
382000216,382000216,"POLYGON ((38.096546867251924 -5.860488985360108, 38.096546867251924 -5.859589271674705, 38.097445541956226 -5.859589271674705, 38.097445541956226 -5.860488985360108, 38.096546867251924 -5.860488985360108))",POINT (38.096996204604075 -5.860039122036638),38.096996204604075,-5.860039122036638
381816517,381816517,"POLYGON ((38.041480949789396 -5.715485522156844, 38.041480949789396 -5.714585808471438, 38.042379394002126 -5.714585808471438, 38.042379394002126 -5.715485522156844, 38.041480949789396 -5.715485522156844))",POINT (38.04193017189576 -5.715035658982161),38.04193017189576,-5.715035658982161
381698423,381698423,"POLYGON ((38.002103079330865 -5.634488491150595, 38.002103079330865 -5.633588777465187, 38.00300139734961 -5.633588777465187, 38.00300139734961 -5.634488491150595, 38.002103079330865 -5.634488491150595))",POINT (38.00255223834023 -5.634038628059405),38.00255223834023,-5.634038628059405
381724669,381724669,"POLYGON ((38.0209526195028 -5.62073874837458, 38.0209526195028 -5.619839034689173, 38.02185091628108 -5.619839034689173, 38.02185091628108 -5.62073874837458, 38.0209526195028 -5.62073874837458))",POINT (38.02140176789194 -5.620288885297571),38.02140176789194,-5.620288885297571
381619691,381619691,"POLYGON ((37.9682394029361 -5.604335152894674, 37.9682394029361 -5.603435439209265, 37.96913767444326 -5.603435439209265, 37.96913767444326 -5.604335152894674, 37.9682394029361 -5.604335152894674))",POINT (37.968688538689676 -5.603885289834609),37.968688538689676,-5.603885289834609
381586857,381586857,"POLYGON ((37.873795175612265 -5.8447574412989, 37.873795175612265 -5.843857727613497, 37.874693825026256 -5.843857727613497, 37.874693825026256 -5.8447574412989, 37.873795175612265 -5.8447574412989))",POINT (37.874244500319264 -5.844307577991537),37.874244500319264,-5.844307577991537
381632787,381632787,"POLYGON ((37.90106361184279 -5.838575705528995, 37.90106361184279 -5.837675991843591, 37.90196225133785 -5.837675991843591, 37.90196225133785 -5.838575705528995, 37.90106361184279 -5.838575705528995))",POINT (37.901512931590304 -5.8381258422279565),37.901512931590304,-5.8381258422279565
380878258,380878258,"POLYGON ((37.5376673235981 -5.671226068206715, 37.5376673235981 -5.670326354521308, 37.538565698627394 -5.670326354521308, 37.538565698627394 -5.671226068206715, 37.5376673235981 -5.671226068206715))",POINT (37.53811651111275 -5.670776205077628),37.53811651111275,-5.670776205077628
380281215,380281215,"POLYGON ((37.299639225569415 -5.37791805780182, 37.299639225569415 -5.377018344116406, 37.30053715592426 -5.377018344116406, 37.30053715592426 -5.37791805780182, 37.299639225569415 -5.37791805780182))",POINT (37.30008819074684 -5.377468194976778),37.30008819074684,-5.377468194976778
380333704,380333704,"POLYGON ((37.32615866354174 -5.386061141742558, 37.32615866354174 -5.385161428057143, 37.32705660591857 -5.385161428057143, 37.32705660591857 -5.386061141742558, 37.32615866354174 -5.386061141742558))",POINT (37.32660763473015 -5.385611278909021),37.32660763473015,-5.385611278909021
380550226,380550226,"POLYGON ((37.44529288886795 -5.388635116685372, 37.44529288886795 -5.387735402999958, 37.44619083504869 -5.387735402999958, 37.44619083504869 -5.388635116685372, 37.44529288886795 -5.388635116685372))",POINT (37.44574186195831 -5.3881852538491595),37.44574186195831,-5.3881852538491595
381291634,381291634,"POLYGON ((37.80904001248459 -5.535270128744105, 37.80904001248459 -5.534370415058693, 37.80993817841432 -5.534370415058693, 37.80993817841432 -5.535270128744105, 37.80904001248459 -5.535270128744105))",POINT (37.80948909544946 -5.534820265755509),37.80948909544946,-5.534820265755509
381495036,381495036,"POLYGON ((37.9268107661075 -5.51796991842514, 37.9268107661075 -5.5170702047397295, 37.92770890579925 -5.5170702047397295, 37.92770890579925 -5.51796991842514, 37.9268107661075 -5.51796991842514))",POINT (37.92725983595338 -5.517520055454487),37.92725983595338,-5.517520055454487
381416303,381416303,"POLYGON ((37.89005516355568 -5.496779966883591, 37.89005516355568 -5.49588025319818, 37.89095327122378 -5.49588025319818, 37.89095327122378 -5.496779966883591, 37.89005516355568 -5.496779966883591))",POINT (37.890504217389726 -5.496330103934898),37.890504217389726,-5.496330103934898
381101374,381101374,"POLYGON ((37.75125560854114 -5.385379756263508, 37.75125560854114 -5.384480042578093, 37.752153549911306 -5.384480042578093, 37.752153549911306 -5.385379756263508, 37.75125560854114 -5.385379756263508))",POINT (37.75170457922622 -5.384929893430674),37.75170457922622,-5.384929893430674
381186661,381186661,"POLYGON ((37.770307353211145 -5.474346189860248, 37.770307353211145 -5.473446476174834, 37.77120542711219 -5.473446476174834, 37.77120542711219 -5.474346189860248, 37.770307353211145 -5.474346189860248))",POINT (37.770756390161665 -5.473896326934852),37.770756390161665,-5.473896326934852
381101365,381101365,"POLYGON ((37.725957978599276 -5.4655264525676825, 37.725957978599276 -5.46462673888227, 37.72685603926335 -5.46462673888227, 37.72685603926335 -5.4655264525676825, 37.725957978599276 -5.4655264525676825))",POINT (37.72640700893131 -5.4650765896514715),37.72640700893131,-5.4650765896514715
380884861,380884861,"POLYGON ((37.657524348347295 -5.302790389310287, 37.657524348347295 -5.301890675624871, 37.65842216865857 -5.301890675624871, 37.65842216865857 -5.302790389310287, 37.657524348347295 -5.302790389310287))",POINT (37.65797325850293 -5.3023405265636345),37.65797325850293,-5.3023405265636345
380852057,380852057,"POLYGON ((37.64517175596517 -5.284374916075429, 37.64517175596517 -5.283475202390012, 37.646069549541956 -5.283475202390012, 37.646069549541956 -5.284374916075429, 37.64517175596517 -5.284374916075429))",POINT (37.645620652753564 -5.283925053348009),37.645620652753564,-5.283925053348009
380891426,380891426,"POLYGON ((37.67064495989072 -5.272689975202568, 37.67064495989072 -5.271790261517151, 37.67154273655292 -5.271790261517151, 37.67154273655292 -5.272689975202568, 37.67064495989072 -5.272689975202568))",POINT (37.671093848221815 -5.272240112487387),37.671093848221815,-5.272240112487387
381009527,381009527,"POLYGON ((37.730223868402696 -5.291019712093017, 37.730223868402696 -5.2901199984076, 37.731121671615114 -5.2901199984076, 37.731121671615114 -5.291019712093017, 37.730223868402696 -5.291019712093017))",POINT (37.73067277000891 -5.290569849358669),37.73067277000891,-5.290569849358669
381298234,381298234,"POLYGON ((37.920659258928396 -5.193417838500332, 37.920659258928396 -5.192518124814911, 37.92155692184245 -5.192518124814911, 37.92155692184245 -5.193417838500332, 37.920659258928396 -5.193417838500332))",POINT (37.921108090385424 -5.192967975868203),37.921108090385424,-5.192967975868203
381390092,381390092,"POLYGON ((37.972592003407044 -5.189843436776296, 37.972592003407044 -5.188943723090878, 37.97348966123332 -5.188943723090878, 37.97348966123332 -5.189843436776296, 37.972592003407044 -5.189843436776296))",POINT (37.97304083232019 -5.189393574147928),37.97304083232019,-5.189393574147928
380845505,380845505,"POLYGON ((37.668443271655484 -5.198897434177929, 37.668443271655484 -5.197997720492508, 37.66934094237603 -5.197997720492508, 37.66934094237603 -5.198897434177929, 37.668443271655484 -5.198897434177929))",POINT (37.66889210701575 -5.198447571540046),37.66889210701575,-5.198447571540046
380786437,380786437,"POLYGON ((37.58967763304278 -5.345317252827192, 37.58967763304278 -5.344417539141776, 37.59057551545255 -5.344417539141776, 37.59057551545255 -5.345317252827192, 37.58967763304278 -5.345317252827192))",POINT (37.59012657424766 -5.344867390036134),37.59012657424766,-5.344867390036134
380438687,380438687,"POLYGON ((37.39035659496553 -5.366839688779078, 37.39035659496553 -5.365939975093664, 37.39125450899455 -5.365939975093664, 37.39125450899455 -5.366839688779078, 37.39035659496553 -5.366839688779078))",POINT (37.39080555198004 -5.366389825965581),37.39080555198004,-5.366389825965581
380432126,380432126,"POLYGON ((37.38843993265007 -5.361385455277357, 37.38843993265007 -5.360485741591942, 37.38933783865393 -5.360485741591942, 37.38933783865393 -5.361385455277357, 37.38843993265007 -5.361385455277357))",POINT (37.388888885651994 -5.360935592469528),37.388888885651994,-5.360935592469528
377538604,377538604,"POLYGON ((35.787031847858884 -5.333433522392632, 35.787031847858884 -5.332533808707216, 35.78792971286515 -5.332533808707216, 35.78792971286515 -5.333433522392632, 35.787031847858884 -5.333433522392632))",POINT (35.78748078036202 -5.332983659613968),35.78748078036202,-5.332983659613968
377177728,377177728,"POLYGON ((35.57159624120864 -5.378724418959573, 35.57159624120864 -5.377824705274159, 35.572494172753125 -5.377824705274159, 35.572494172753125 -5.378724418959573, 35.57159624120864 -5.378724418959573))",POINT (35.57204520698088 -5.378274556133672),35.57204520698088,-5.378274556133672
376731541,376731541,"POLYGON ((35.28063094123518 -5.546600060373321, 35.28063094123518 -5.5457003466879105, 35.28152912439343 -5.5457003466879105, 35.28152912439343 -5.546600060373321, 35.28063094123518 -5.546600060373321))",POINT (35.28108003281431 -5.546150197372991),35.28108003281431,-5.546150197372991
376652807,376652807,"POLYGON ((35.2538056505877 -5.524709083955837, 35.2538056505877 -5.523809370270426, 35.25470380049032 -5.523809370270426, 35.25470380049032 -5.524709083955837, 35.2538056505877 -5.524709083955837))",POINT (35.254254725539006 -5.524259220978197),35.254254725539006,-5.524259220978197
377066174,377066174,"POLYGON ((35.474942640481025 -5.4893425108982274, 35.474942640481025 -5.488442797212815, 35.475840736938814 -5.488442797212815, 35.475840736938814 -5.4893425108982274, 35.474942640481025 -5.4893425108982274))",POINT (35.47539168870992 -5.488892647957264),35.47539168870992,-5.488892647957264
376869341,376869341,"POLYGON ((35.404283370080464 -5.423525296157894, 35.404283370080464 -5.422625582472483, 35.40518136800507 -5.422625582472483, 35.40518136800507 -5.423525296157894, 35.404283370080464 -5.423525296157894))",POINT (35.40473236904276 -5.423075433285347),35.40473236904276,-5.423075433285347
376849668,376849668,"POLYGON ((35.44950127396352 -5.30876045749612, 35.44950127396352 -5.307860743810704, 35.45039910296204 -5.307860743810704, 35.45039910296204 -5.30876045749612, 35.44950127396352 -5.30876045749612))",POINT (35.44995018846277 -5.308310594743233),35.44995018846277,-5.308310594743233
376961213,376961213,"POLYGON ((35.514741652982046 -5.282449038485072, 35.514741652982046 -5.281549324799655, 35.5156394437684 -5.281549324799655, 35.5156394437684 -5.282449038485072, 35.514741652982046 -5.282449038485072))",POINT (35.51519054837522 -5.281999175759677),35.51519054837522,-5.281999175759677
376515035,376515035,"POLYGON ((35.26855429293421 -5.356389802546, 35.26855429293421 -5.355490088860585, 35.26945219159489 -5.355490088860585, 35.26945219159489 -5.356389802546, 35.26855429293421 -5.356389802546))",POINT (35.269003242264546 -5.35593993974338),35.269003242264546,-5.35593993974338
376403490,376403490,"POLYGON ((35.20327801232856 -5.382665984376399, 35.20327801232856 -5.381766270690985, 35.204175949690736 -5.381766270690985, 35.204175949690736 -5.382665984376399, 35.20327801232856 -5.382665984376399))",POINT (35.203726981009645 -5.382216121546407),35.203726981009645,-5.382216121546407
376442848,376442848,"POLYGON ((35.17230405876092 -5.4871846573604754, 35.17230405876092 -5.486284943675064, 35.173202151969114 -5.486284943675064, 35.173202151969114 -5.4871846573604754, 35.17230405876092 -5.4871846573604754))",POINT (35.17275310536502 -5.486734794421755),35.17275310536502,-5.486734794421755
376416598,376416598,"POLYGON ((35.1386426464849 -5.531895795926081, 35.1386426464849 -5.5309960822406685, 35.139540807290466 -5.5309960822406685, 35.139540807290466 -5.531895795926081, 35.1386426464849 -5.531895795926081))",POINT (35.139091726887685 -5.531445932940987),35.139091726887685,-5.531445932940987
375931071,375931071,"POLYGON ((34.96760137275709 -5.407630156691418, 34.96760137275709 -5.406730443006003, 34.96849934706638 -5.406730443006003, 34.96849934706638 -5.407630156691418, 34.96760137275709 -5.407630156691418))",POINT (34.968050359911736 -5.40718029383539),34.968050359911736,-5.40718029383539
375826080,375826080,"POLYGON ((34.87255347126519 -5.503119061536394, 34.87255347126519 -5.502219347850981, 34.87345158850022 -5.502219347850981, 34.87345158850022 -5.503119061536394, 34.87255347126519 -5.503119061536394))",POINT (34.87300252988271 -5.502669198581109),34.87300252988271,-5.502669198581109
375780158,375780158,"POLYGON ((34.888780106868694 -5.422947167197152, 34.888780106868694 -5.42204745351174, 34.88967810393314 -5.42204745351174, 34.88967810393314 -5.422947167197152, 34.888780106868694 -5.422947167197152))",POINT (34.88922910540092 -5.422497304325169),34.88922910540092,-5.422497304325169
375977002,375977002,"POLYGON ((35.00057945484784 -5.384010018083317, 35.00057945484784 -5.383110304397902, 35.00147739419478 -5.383110304397902, 35.00147739419478 -5.384010018083317, 35.00057945484784 -5.384010018083317))",POINT (35.00102842452131 -5.3835601552519),35.00102842452131,-5.3835601552519
375616133,375616133,"POLYGON ((34.849646487422426 -5.341275315735913, 34.849646487422426 -5.340375602050499, 34.85054436390844 -5.340375602050499, 34.85054436390844 -5.341275315735913, 34.849646487422426 -5.341275315735913))",POINT (34.85009542566543 -5.340825452949063),34.85009542566543,-5.340825452949063
375307747,375307747,"POLYGON ((34.69198426051379 -5.364964086570151, 34.69198426051379 -5.364064372884736, 34.69288217178219 -5.364064372884736, 34.69288217178219 -5.364964086570151, 34.69198426051379 -5.364964086570151))",POINT (34.69243321614798 -5.3645142237586),34.69243321614798,-5.3645142237586
375320871,375320871,"POLYGON ((34.701410832178 -5.358213881902364, 34.701410832178 -5.3573141682169485, 34.70230873351911 -5.3573141682169485, 34.70230873351911 -5.358213881902364, 34.701410832178 -5.358213881902364))",POINT (34.70185978284855 -5.357764019097853),34.70185978284855,-5.357764019097853
375215879,375215879,"POLYGON ((34.60148807942251 -5.463926292648576, 34.60148807942251 -5.463026578963164, 34.60238613768734 -5.463026578963164, 34.60238613768734 -5.463926292648576, 34.60148807942251 -5.463926292648576))",POINT (34.60193710855493 -5.463476429734027),34.60193710855493,-5.463476429734027
375143703,375143703,"POLYGON ((34.55947523148809 -5.480254121202645, 34.55947523148809 -5.479354407517232, 34.560373314268084 -5.479354407517232, 34.560373314268084 -5.480254121202645, 34.55947523148809 -5.480254121202645))",POINT (34.559924272878085 -5.479804258271115),34.559924272878085,-5.479804258271115
375307733,375307733,"POLYGON ((34.623284253750725 -5.510050513166543, 34.623284253750725 -5.509150799481132, 34.6241823814595 -5.509150799481132, 34.6241823814595 -5.510050513166543, 34.623284253750725 -5.510050513166543))",POINT (34.623733317605115 -5.5096006502041),34.623733317605115,-5.5096006502041
375609558,375609558,"POLYGON ((34.78104211654832 -5.479505349363271, 34.78104211654832 -5.4786056356778605, 34.78194019820245 -5.4786056356778605, 34.78194019820245 -5.479505349363271, 34.78104211654832 -5.479505349363271))",POINT (34.781491157375385 -5.479055486432518),34.781491157375385,-5.479055486432518
375681724,375681724,"POLYGON ((34.7738437943612 -5.566927600027821, 34.7738437943612 -5.56602788634241, 34.774742008519574 -5.56602788634241, 34.774742008519574 -5.566927600027821, 34.7738437943612 -5.566927600027821))",POINT (34.77429290144038 -5.566477737006438),34.77429290144038,-5.566477737006438
375845751,375845751,"POLYGON ((34.81770330316817 -5.638415290289689, 34.81770330316817 -5.637515576604281, 34.81860162726267 -5.637515576604281, 34.81860162726267 -5.638415290289689, 34.81770330316817 -5.638415290289689))",POINT (34.81815246521542 -5.63796542719441),34.81815246521542,-5.63796542719441
375917925,375917925,"POLYGON ((34.84979862352414 -5.642873172158664, 34.84979862352414 -5.641973458473255, 34.850696954521325 -5.641973458473255, 34.850696954521325 -5.642873172158664, 34.84979862352414 -5.642873172158664))",POINT (34.85024778902274 -5.642423309058818),34.85024778902274,-5.642423309058818
375924485,375924485,"POLYGON ((34.84464124949893 -5.660286020743823, 34.84464124949893 -5.659386307058416, 34.84553960751172 -5.659386307058416, 34.84553960751172 -5.660286020743823, 34.84464124949893 -5.660286020743823))",POINT (34.84509042850532 -5.659836157625998),34.84509042850532,-5.659836157625998
375931045,375931045,"POLYGON ((34.83949634748842 -5.677699269791032, 34.83949634748842 -5.676799556105625, 34.84039473260206 -5.676799556105625, 34.84039473260206 -5.677699269791032, 34.83949634748842 -5.677699269791032))",POINT (34.83994554004524 -5.6772494066552674),34.83994554004524,-5.6772494066552674
375858868,375858868,"POLYGON ((34.79754501968197 -5.694027735821161, 34.79754501968197 -5.693128022135753, 34.79844343028503 -5.693128022135753, 34.79844343028503 -5.694027735821161, 34.79754501968197 -5.694027735821161))",POINT (34.797994224983505 -5.693577872668568),34.797994224983505,-5.693577872668568
375780133,375780133,"POLYGON ((34.76566993223976 -5.682533671139988, 34.76566993223976 -5.681633957454582, 34.766568324892354 -5.681633957454582, 34.766568324892354 -5.682533671139988, 34.76566993223976 -5.682533671139988))",POINT (34.76611912856606 -5.68208380799925),34.76611912856606,-5.68208380799925
375432387,375432387,"POLYGON ((34.624354057351546 -5.632736489192878, 34.624354057351546 -5.631836775507469, 34.62525237266089 -5.631836775507469, 34.62525237266089 -5.632736489192878, 34.624354057351546 -5.632736489192878))",POINT (34.62480321500622 -5.632286626103494),34.62480321500622,-5.632286626103494
375379897,375379897,"POLYGON ((34.601433839859574 -5.628529727368635, 34.601433839859574 -5.627630013683225, 34.6023321486668 -5.627630013683225, 34.6023321486668 -5.628529727368635, 34.601433839859574 -5.628529727368635))",POINT (34.60188299426318 -5.628079864283559),34.60188299426318,-5.628079864283559
375301156,375301156,"POLYGON ((34.539974221467986 -5.67933301378261, 34.539974221467986 -5.678433300097203, 34.54087260912861 -5.678433300097203, 34.54087260912861 -5.67933301378261, 34.539974221467986 -5.67933301378261))",POINT (34.5404234152983 -5.678883150645133),34.5404234152983,-5.678883150645133
